Puzzle,Solution
980042061040800092700060834009008100000730000020590086264000078001689040803200600,985342761346817592712965834639428157158736429427591386264153978571689243893274615
603000010200009560104005000045003206960200350300607000816900000500086100037501090,653872419278419563194365872745193286961248357382657941816934725529786134437521698
200000938003080610009061254935120400000400000760590000450000009002900041391600805,216754938543289617879361254935128476128476593764593182457812369682935741391647825
003600010000300908050290000760020590002800370040765102005000001874000039000000020,983654217426371958157298463768123594512849376349765182235986741874512639691437825
360028090400160000070903068900080070020000510000000006043070150051804630007315840,365428791489167325172953468936581274728649513514732986843276159251894637697315842
908020070036907050407806300021000903809030010573040600700000008180003497094270060,958324176236917854417856329621785943849632715573149682765491238182563497394278561
000030500074000002501000640218000450760020901940060003080570100056340000027900800,692134578874659312531287649218793456763425981945861723389572164156348297427916835
819030205000006940003900807760090300021370406000020170430260581205700090096805732,819437265572186943643952817764591328921378456358624179437269581285713694196845732
000000910700000003002004508351076200260350001078420035100000856006040327507038109,485763912719582463632914578351876294264359781978421635143297856896145327527638149
567014008800637005390028701003049000005380090986050473209000317600472509050000620,567914238812637945394528761123749856475386192986251473249865317631472589758193624
490025000652001090001067000004080002023006570069052008000038600016570804030600207,497325186652841793381967425574183962823496571169752348745238619216579834938614257
130640750567823100902517600210358460485170920603092805326084590854931206091200304,138649752567823149942517638219358467485176923673492815326784591854931276791265384
730000102508402700020070430007000059102046003000020014300104500900067001200000907,734659182518432796629871435467318259152946873893725614376194528985267341241583967
000371800050098040000465002903087006500900070700000004091750200006000510070032060,624371895357298641189465732943587126562914378718623954491756283236849517875132469
000000065708000000490201000000000090000617080001900206600420500100760040940105678,213874965758396124496251837364582791529617483871943256637428519185769342942135678
705206430493875261060349805000952783500760902279083540801600354056408100947031020,785216439493875261162349875614952783538764912279183546821697354356428197947531628
906075108700800040032041900000080301607000080000027090000000000078930065500108000,946275138715893642832641957429586371657319284381427596263754819178932465594168723
700050009569280000310004580976510000420908105051340290030000852080100000205830614,748651329569283741312794586976512438423978165851346297137469852684125973295837614
000420006008067540206351007004000090570034608100800000950003804003080701800000200,795428316318967542246351987684572193579134628132896475957213864423689751861745239
000030000040000070200000300400000059090254001002071008006503040013096005904820603,169732584345689172287145396471368259698254731532971468826513947713496825954827613
000020309029000010000900807060000230000673004930051706005018042103002000802704000,458127369729836415316945827567489231281673594934251786675318942143592678892764153
520430000900060843040071000163700450004010000005300002400020308830090067007000004,526438971971265843348971625163782459284519736795346182459627318832194567617853294
005304000046500103000100080083700206000298000020063000010000609030052410700000300,175384962846529173392176584983715246461298735527463891214837659638952417759641328
020040300903070000600003827000910502001705060030020708095060200168000903042380650,827641395953872146614593827476918532281735469539426718395167284168254973742389651
009060004000980003502004019953100740270009361000470502810040000000090135306010000,739261854641985273582734619953126748274859361168473592815347926427698135396512487
920015000805040902346289750051378200079160503483002000704801625500006407062000009,927615348815743962346289751651378294279164583483592176794831625538926417162457839
